GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1119262641,20230806,202308,2023,2023.5918,LEG,LEGISLATOR,,,,,,LEG,,,IGOWAFBUSWAS,ECOWAS,WAF,WAS,,,,IGO,BUS,,0,20,20,2,1,3.0,4,1,4,-3.44827586206897,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Nigeria,NI,NI,,10.0,8.0,NI,20230806003000,https://www.santafenewmexican.com/ap/international/niger-s-junta-asks-for-help-from-russian-group-wagner-as-it-faces-military-intervention/article_a1ea4dba-1dfa-5632-8c74-0eb94ab194ce.html
1116904749,20230718,202307,2023,2023.5425,AFR,AFRICA,AFR,,,,,,,,IGOJUDICC,INTERNATIONAL CRIMINAL COURT,,ICC,,,,IGO,JUD,,0,36,36,3,1,4.0,5,1,5,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116904750,20230718,202307,2023,2023.5425,AFR,AFRICA,AFR,,,,,,,,IGOJUDICC,INTERNATIONAL CRIMINAL COURT,,ICC,,,,IGO,JUD,,0,40,40,4,1,1.0,5,1,5,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116904751,20230718,202307,2023,2023.5425,AFR,AFRICA,AFR,,,,,,,,IGOJUDICC,INTERNATIONAL CRIMINAL COURT,,ICC,,,,IGO,JUD,,0,173,173,17,4,-5.0,5,1,5,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116904766,20230718,202307,2023,2023.5425,IGOJUDICC,INTERNATIONAL CRIMINAL COURT,,ICC,,,,IGO,JUD,,AFR,AFRICA,AFR,,,,,,,,0,36,36,3,1,4.0,5,1,5,-0.96491228070175,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116905104,20230725,202307,2023,2023.5616,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,70,70,7,2,7.0,4,1,4,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,0,,,,,,,,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116905116,20230725,202307,2023,2023.5616,AFR,AFRICA,AFR,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,0,40,40,4,1,1.0,6,1,6,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116905118,20230725,202307,2023,2023.5616,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,40,40,4,1,1.0,2,1,2,-0.96491228070175,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116905126,20230725,202307,2023,2023.5616,AFR,AFRICA,AFR,,,,,,,,ZAF,CAPE TOWN,ZAF,,,,,,,,0,70,70,7,2,7.0,2,1,2,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116907287,20230725,202307,2023,2023.5616,ZAF,CAPE TOWN,ZAF,,,,,,,,,,,,,,,,,,0,70,70,7,2,7.0,1,1,1,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,0,,,,,,,,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116907288,20230725,202307,2023,2023.5616,ZAF,CAPE TOWN,ZAF,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,70,70,7,2,7.0,1,1,1,-0.96491228070175,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317,-33.9167,18.4167,-1217214,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1111372166,20230627,202306,2023,2023.4849,MLIMIL,MALIAN,MLI,,,,,MIL,,,CVL,CIVILIAN,,,,,,CVL,,,1,190,190,19,4,-10.0,3,1,3,-6.65983606557377,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20230627003000,https://www.eurasiareview.com/27062023-cause-for-celebration-in-states-that-suffered-wagners-brutality-oped/
1111372420,20230627,202306,2023,2023.4849,SDN,SUDAN,SDN,,,,,,,,MIL,PARAMILITARY,,,,,,MIL,,,1,51,51,5,1,3.4,3,1,3,-6.65983606557377,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20230627003000,https://www.eurasiareview.com/27062023-cause-for-celebration-in-states-that-suffered-wagners-brutality-oped/
1111595818,20230628,202306,2023,2023.4877,,,,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,80,80,8,2,5.0,10,1,10,-1.76643768400393,0,,,,,,,,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20230628003000,https://www.economist.com/middle-east-and-africa/2023/06/27/what-next-for-wagners-african-empire
1111595981,20230628,202306,2023,2023.4877,,,,,,,,,,,SDN,SUDAN,SDN,,,,,,,,0,163,163,16,4,-8.0,10,1,10,-1.76643768400393,0,,,,,,,,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20230628003000,https://www.economist.com/middle-east-and-africa/2023/06/27/what-next-for-wagners-african-empire
1111822680,20230629,202306,2023,2023.4904,SYR,SYRIA,SYR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,72,72,7,2,8.3,2,1,2,-2.30473751600512,4,"Meroe, Nahr an Nil, Sudan",SU,SU53,37075,16.9383,33.7472,-11177,4,"Meroe, Nahr an Nil, Sudan",SU,SU53,37075,16.9383,33.7472,-11177,4,"Meroe, Nahr an Nil, Sudan",SU,SU53,37075.0,16.9383,33.7472,-11177,20230629003000,https://www.al-monitor.com/originals/2023/06/uae-sudan-us-targets-mideast-entities-wagner-ties
1127708532,20230919,202309,2023,2023.7096,MIL,COMMANDER,,,,,,MIL,,,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,0,40,40,4,1,1.0,6,1,6,-4.82866043613707,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20230919003000,https://themedialine.org/news/future-of-paramilitary-wagner-group-unclear-after-leaders-death/
1127708751,20230919,202309,2023,2023.7096,RUS,RUSSIA,RUS,,,,,,,,,,,,,,,,,,0,15,15,1,1,0.0,2,1,2,-4.82866043613707,1,Sudan,SU,SU,,16.0,30.0,SU,0,,,,,,,,1,Sudan,SU,SU,,16.0,30.0,SU,20230919003000,https://themedialine.org/news/future-of-paramilitary-wagner-group-unclear-after-leaders-death/
1127708783,20230919,202309,2023,2023.7096,RUS,MOSCOW,RUS,,,,,,,,UAF,MILITIA,,,,,,UAF,,,0,51,51,5,1,3.4,6,1,6,-4.82866043613707,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20230919003000,https://themedialine.org/news/future-of-paramilitary-wagner-group-unclear-after-leaders-death/
1127709516,20230919,202309,2023,2023.7096,USAMED,WALL STREET JOURNAL,USA,,,,,MED,,,MIL,COMMANDER,,,,,,MIL,,,0,40,40,4,1,1.0,6,1,6,-4.82866043613707,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20230919003000,https://themedialine.org/news/future-of-paramilitary-wagner-group-unclear-after-leaders-death/
1116906634,20230725,202307,2023,2023.5616,UGA,UGANDA,UGA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,14,14,1,1,0.0,1,1,1,-0.96491228070175,1,Uganda,UG,UG,,2.0,33.0,UG,1,Uganda,UG,UG,,2.0,33.0,UG,1,Uganda,UG,UG,,2.0,33.0,UG,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116907075,20230725,202307,2023,2023.5616,USA,WASHINGTON,USA,,,,,,,,UGA,UGANDA,UGA,,,,,,,,0,111,111,11,3,-2.0,6,1,6,-0.96491228070175,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Uganda,UG,UG,,2.0,33.0,UG,1,Uganda,UG,UG,,2.0,33.0,UG,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1116907076,20230725,202307,2023,2023.5616,USA,WASHINGTON,USA,,,,,,,,UGA,UGANDA,UGA,,,,,,,,0,111,111,11,3,-2.0,4,1,4,-0.96491228070175,1,Uganda,UG,UG,,2.0,33.0,UG,1,Uganda,UG,UG,,2.0,33.0,UG,1,Uganda,UG,UG,,2.0,33.0,UG,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
