GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1116905118,20230725,202307,2023,2023.5616,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,40,40,4,1,1.0,2,1,2,-0.96491228070175,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Cape Town, Western Cape, South Africa",SF,SF11,77317.0,-33.9167,18.4167,-1217214,20230725003000,https://www.sent-trib.com/2023/07/24/russia-wants-allies-so-it-is-hosting-an-africa-summit-food-security-and-wagner-are-key-questions/
1118054878,20230731,202307,2023,2023.5781,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,36,36,3,1,4.0,4,1,4,-0.45454545454545,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1118054879,20230731,202307,2023,2023.5781,AFR,AFRICA,AFR,,,,,,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,1,36,36,3,1,4.0,4,1,4,-0.45454545454545,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1118055780,20230731,202307,2023,2023.5781,RUS,RUSSIAN,RUS,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,36,36,3,1,4.0,4,1,4,-0.45454545454545,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1118055796,20230731,202307,2023,2023.5781,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,125,125,12,3,-5.0,10,1,10,-0.45454545454545,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1118055818,20230731,202307,2023,2023.5781,RUSGOV,RUSSIA,RUS,,,,,GOV,,,AFR,AFRICA,AFR,,,,,,,,1,36,36,3,1,4.0,4,1,4,-0.45454545454545,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1118055822,20230731,202307,2023,2023.5781,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,ZAF,JOHANNESBURG,ZAF,,,,,,,,1,36,36,3,1,4.0,2,1,2,-0.45454545454545,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1118056090,20230731,202307,2023,2023.5781,ZAF,JOHANNESBURG,ZAF,,,,,,,,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,1,36,36,3,1,4.0,2,1,2,-0.45454545454545,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230731003000,https://menafn.com/1106738074/Putin-claims-Russia-does-not-refuse-negotiations-with-Ukraine
1119804616,20230809,202308,2023,2023.6,RUS,RUSSIAN,RUS,,,,,,,,TUR,TURKEY,TUR,,,,,,,,0,40,40,4,1,1.0,1,1,1,-7.29295426452414,1,Russia,RS,RS,,60.0,100.0,RS,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20230809003000,https://www.washingtonpost.com/opinions/2023/08/08/putin-russia-ukraine-war-strategy/
1122840908,20230825,202308,2023,2023.6438,ZAF,JOHANNESBURG,ZAF,,,,,,,,ARG,ARGENTINA,ARG,,,,,,,,1,54,54,5,1,6.0,2,1,2,2.33333333333333,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20230825003000,https://www.navhindtimes.in/2023/08/25/worldnews/brics-to-admit-six-nations/
1124364742,20230902,202309,2023,2023.663,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,120,120,12,3,-4.0,1,1,1,0.4165426956263,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,4,"Far East, Mpumalanga, South Africa",SF,SF07,77341.0,-25.6403,31.538,-1228098,20230902003000,https://markets.businessinsider.com/news/stocks/a-world-running-on-empty-the-decline-of-fossil-fuel-supply-1032600826
1145705171,20231212,202312,2023,2023.937,AFRCOP,AFRICA,AFR,,,,,COP,,,RUS,MOSCOW,RUS,,,,,,,,0,42,42,4,1,1.9,2,1,2,-1.89798339264531,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Mossel Bay, Western Cape, South Africa",SF,SF11,77349,-34.1831,22.146,-1262929,4,"Mossel Bay, Western Cape, South Africa",SF,SF11,77349.0,-34.1831,22.146,-1262929,20231212003000,https://www.theglobeandmail.com/world/article-russian-bank-wins-south-african-refinery-deal-as-brics-expands/
1145706482,20231212,202312,2023,2023.937,RUS,MOSCOW,RUS,,,,,,,,AFRCOP,AFRICA,AFR,,,,,COP,,,0,43,43,4,1,2.8,2,1,2,-1.89798339264531,4,"Mossel Bay, Western Cape, South Africa",SF,SF11,77349,-34.1831,22.146,-1262929,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Mossel Bay, Western Cape, South Africa",SF,SF11,77349.0,-34.1831,22.146,-1262929,20231212003000,https://www.theglobeandmail.com/world/article-russian-bank-wins-south-african-refinery-deal-as-brics-expands/
1146892041,20231218,202312,2023,2023.9534,AFR,AFRICA,AFR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,70,70,7,2,7.0,2,1,2,-1.3590844062947,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,20231218003000,https://www.afr.com/world/europe/thank-you-how-putin-turned-a-western-boycott-into-a-bonanza-20231218-p5es2t
1149050492,20231231,202312,2023,2023.989,CHN,CHINESE,CHN,,,,,,,,MIL,NAVAL,,,,,,MIL,,,0,62,62,6,2,7.4,1,1,1,-4.375,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20231231003000,https://theheraldghana.com/why-2023-was-an-uncomfortable-year-for-the-west/
1149050972,20231231,202312,2023,2023.989,MIL,NAVAL,,,,,,MIL,,,CHN,CHINESE,CHN,,,,,,,,0,62,62,6,2,7.4,1,1,1,-4.375,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,20231231003000,https://theheraldghana.com/why-2023-was-an-uncomfortable-year-for-the-west/
1149050981,20231231,202312,2023,2023.989,MIL,NAVAL,,,,,,MIL,,,RUS,RUSSIAN,RUS,,,,,,,,0,62,62,6,2,7.4,1,1,1,-4.375,1,South Africa,SF,SF,,-30.0,26.0,SF,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,20231231003000,https://theheraldghana.com/why-2023-was-an-uncomfortable-year-for-the-west/
1149051089,20231231,202312,2023,2023.989,RUS,RUSSIAN,RUS,,,,,,,,MIL,NAVAL,,,,,,MIL,,,0,62,62,6,2,7.4,1,1,1,-4.375,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,South Africa,SF,SF,,-30.0,26.0,SF,1,South Africa,SF,SF,,-30.0,26.0,SF,20231231003000,https://theheraldghana.com/why-2023-was-an-uncomfortable-year-for-the-west/
1155053749,20240201,202402,2024,2024.0849,RUS,RUSSIA,RUS,,,,,,,,AFR,AFRICA,AFR,,,,,,,,1,40,40,4,1,1.0,1,1,1,3.18181818181818,1,Russia,RS,RS,,60.0,100.0,RS,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364.0,-26.2,28.0833,-1240261,20240201003000,https://www.stripes.com/theaters/middle_east/2024-01-31/brics-new-member-states-12856339.html
1097429649,20230422,202304,2023,2023.3068,RUS,RUSSIA,RUS,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,22,22,2,1,3.2,2,1,2,-5.11022044088176,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20230422003000,https://www.theglobeandmail.com/world/article-rival-warlords-in-sudan-scramble-for-international-support/
1097429650,20230422,202304,2023,2023.3068,RUS,RUSSIA,RUS,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,22,22,2,1,3.2,3,1,3,-5.11022044088176,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069.0,15.5881,32.5342,-1987,20230422003000,https://www.theglobeandmail.com/world/article-rival-warlords-in-sudan-scramble-for-international-support/
1097429937,20230422,202304,2023,2023.3068,USA,UNITED STATES,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,22,22,2,1,3.2,2,1,2,-5.11022044088176,1,United States,US,US,,39.828175,-98.5795,US,1,Russia,RS,RS,,60.0,100.0,RS,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20230422003000,https://www.theglobeandmail.com/world/article-rival-warlords-in-sudan-scramble-for-international-support/
1097429938,20230422,202304,2023,2023.3068,USA,UNITED STATES,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,22,22,2,1,3.2,3,1,3,-5.11022044088176,1,United States,US,US,,39.828175,-98.5795,US,1,Russia,RS,RS,,60.0,100.0,RS,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069.0,15.5881,32.5342,-1987,20230422003000,https://www.theglobeandmail.com/world/article-rival-warlords-in-sudan-scramble-for-international-support/
1097430021,20230422,202304,2023,2023.3068,USA,UNITED STATES,USA,,,,,,,,SDN,SUDAN,SDN,,,,,,,,0,14,14,1,1,0.0,2,1,2,-5.11022044088176,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,1,Russia,RS,RS,,60.0,100.0,RS,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20230422003000,https://www.theglobeandmail.com/world/article-rival-warlords-in-sudan-scramble-for-international-support/
1097430025,20230422,202304,2023,2023.3068,USA,UNITED STATES,USA,,,,,,,,SDN,SUDAN,SDN,,,,,,,,0,131,131,13,3,-5.8,2,1,2,-5.11022044088176,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140,13.5,23.5,-17505,1,Russia,RS,RS,,60.0,100.0,RS,4,"Darfur, Gharb Darfur, Sudan",SU,SU47,37140.0,13.5,23.5,-17505,20230422003000,https://www.theglobeandmail.com/world/article-rival-warlords-in-sudan-scramble-for-international-support/
1098470330,20230427,202304,2023,2023.3205,RUSMED,RUSSIA,RUS,,,,,MED,,,RUS,RUSSIA,RUS,,,,,,,,0,46,46,4,1,7.0,2,1,2,-3.52941176470589,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069,15.5881,32.5342,-1987,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069.0,15.5881,32.5342,-1987,20230427003000,https://www.msn.com/en-us/news/world/factbox-countries-rush-to-evacuate-foreign-citizens-from-sudan/ar-AA1aoJKd
1101011307,20230509,202305,2023,2023.3534,CVL,CITIZEN,,,,,,CVL,,,SDN,SUDAN,SDN,,,,,,,,0,160,160,16,4,-4.0,1,1,1,-0.15965939329431,1,Russia,RS,RS,,60.0,100.0,RS,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20230509003000,https://www.thisdaylive.com/index.php/2023/05/09/apc-bad-but-nigeria-is-good/
1114062652,20230711,202307,2023,2023.5233,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,-5.12091038406828,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,4,"Khartoum, Al Khartum, Sudan",SU,SU29,37069.0,15.5881,32.5342,-1987,20230711003000,https://jowhar.com/sudans-army-boycotts-peace-talks-in-ethiopia/
1120876350,20230815,202308,2023,2023.6164,SIK010,KHALSA,,,,SIK,,,,,RUS,RUSSIA,RUS,,,,,,,,1,172,172,17,4,-5.0,8,1,8,3.08880308880309,4,"Baksan, Kabardino-Balkariya, Russia",RS,RS22,25099,43.6881,43.5369,-2881520,1,Tanzania,TZ,TZ,,-6.0,35.0,TZ,1,Tanzania,TZ,TZ,,-6.0,35.0,TZ,20230815003000,https://www.indiagazette.com/news/273931630/punjab-officer-gurjot-singh-kaler-hoists-indian-flag-on-loftiest-peak-of-russia
1158787122,20240220,202402,2024,2024.137,COG,CONGO,COG,,,,,,,,RWA,RWANDA,RWA,,,,,,,,1,111,111,11,3,-2.0,1,1,1,-8.13287514318446,1,Russia,RS,RS,,60.0,100.0,RS,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,4,"Kampala, Kampala, Uganda",UG,UG37,18585.0,0.315556,32.5656,-1728891,20240220003000,https://www.greenfieldreporter.com/2024/02/19/whats-happening-in-eastern-congo-and-why-aid-groups-are-warning-of-a-new-humanitarian-crisis/
1098979430,20230429,202304,2023,2023.326,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,,,,,,,,,,,0,180,180,18,4,-9.0,3,1,3,-2.61461318051576,1,Russia,RS,RS,,60.0,100.0,RS,0,,,,,,,,4,"Mushumbi Pools, Mashonaland Central, Zimbabwe",ZI,ZI03,21940.0,-16.1589,30.5727,-2315786,20230429003000,https://www.herald.co.zw/jamwanda2-on-saturday-zim-mining-losers-as-moral-sentries/
1098979810,20230429,202304,2023,2023.326,RUS,RUSSIA,RUS,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,0,180,180,18,4,-9.0,3,1,3,-2.61461318051576,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,4,"Mushumbi Pools, Mashonaland Central, Zimbabwe",ZI,ZI03,21940.0,-16.1589,30.5727,-2315786,20230429003000,https://www.herald.co.zw/jamwanda2-on-saturday-zim-mining-losers-as-moral-sentries/
1136501009,20231028,202310,2023,2023.8164,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,ZWE,ZIMBABWE,ZWE,,,,,,,,0,10,10,1,1,0.0,1,1,1,2.82317979197623,1,Russia,RS,RS,,60.0,100.0,RS,4,"Charumbira, Masvingo, Zimbabwe",ZI,ZI08,40197,-19.6529,31.6381,10801069,4,"Charumbira, Masvingo, Zimbabwe",ZI,ZI08,40197.0,-19.6529,31.6381,10801069,20231028003000,https://www.chronicle.co.zw/zanu-pfs-national-peoples-conference-colours-city-of-progress/
1136501600,20231028,202310,2023,2023.8164,ZWE,ZIMBABWE,ZWE,,,,,,,,RUSGOV,RUSSIA,RUS,,,,,GOV,,,0,10,10,1,1,0.0,3,1,3,2.82317979197623,4,"Charumbira, Masvingo, Zimbabwe",ZI,ZI08,40197,-19.6529,31.6381,10801069,1,Russia,RS,RS,,60.0,100.0,RS,4,"Charumbira, Masvingo, Zimbabwe",ZI,ZI08,40197.0,-19.6529,31.6381,10801069,20231028003000,https://www.chronicle.co.zw/zanu-pfs-national-peoples-conference-colours-city-of-progress/
1155051781,20240131,202401,2024,2024.0849,RUS,RUSSIAN,RUS,,,,,,,,ZWE,HARARE,ZWE,,,,,,,,1,43,43,4,1,2.8,1,1,1,2.04778156996587,1,Russia,RS,RS,,60.0,100.0,RS,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20240201003000,https://www.herald.co.zw/zim-russia-sign-standards-mou/
1155051784,20240131,202401,2024,2024.0849,ZWE,HARARE,ZWE,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,42,42,4,1,1.9,1,1,1,2.04778156996587,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,1,Russia,RS,RS,,60.0,100.0,RS,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20240201003000,https://www.herald.co.zw/zim-russia-sign-standards-mou/
1155053767,20240201,202402,2024,2024.0849,RUS,RUSSIA,RUS,,,,,,,,ZWE,ZIMBABWE,ZWE,,,,,,,,1,57,57,5,1,8.0,8,1,8,2.04778156996587,1,Russia,RS,RS,,60.0,100.0,RS,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20240201003000,https://www.herald.co.zw/zim-russia-sign-standards-mou/
1155054624,20240201,202402,2024,2024.0849,ZWE,ZIMBABWE,ZWE,,,,,,,,RUS,RUSSIAN FEDERATION,RUS,,,,,,,,1,51,51,5,1,3.4,8,1,8,2.04778156996587,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,1,Russia,RS,RS,,60.0,100.0,RS,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20240201003000,https://www.herald.co.zw/zim-russia-sign-standards-mou/
1155054626,20240201,202402,2024,2024.0849,ZWE,ZIMBABWE,ZWE,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,57,57,5,1,8.0,8,1,8,2.04778156996587,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,1,Russia,RS,RS,,60.0,100.0,RS,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20240201003000,https://www.herald.co.zw/zim-russia-sign-standards-mou/
1155054628,20240201,202402,2024,2024.0849,ZWE,ZIMBABWE,ZWE,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,61,61,6,2,6.4,8,1,8,2.04778156996587,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197,-17.8178,31.0447,-2312291,1,Russia,RS,RS,,60.0,100.0,RS,4,"Harare, Mashonaland East, Zimbabwe",ZI,ZI04,40197.0,-17.8178,31.0447,-2312291,20240201003000,https://www.herald.co.zw/zim-russia-sign-standards-mou/
